Pugna,Spirit Breaker,0.00170512019142,1151
Warlock,Huskar,0.00172271579502,1930
Bane,Drow Ranger,0.00174210263753,2895
Bounty Hunter,Ogre Magi,-0.0017516219459,4208
Juggernaut,Warlock,0.00176298336622,3714
Mirana,Meepo,-0.00178269065038,1296
Dragon Knight,Omniknight,-0.00182809589727,2892
Sand King,Ancient Apparition,0.00183189099712,8255
Pudge,Alchemist,-0.00183859861923,11759
Lich,Brewmaster,0.0019230182394,1558
Ursa,Shadow Demon,-0.00192497660098,2407
Vengeful Spirit,Outworld Devourer,0.00200914869872,2202
Lion,Lycanthrope,0.00201804313614,2227
Vengeful Spirit,Tidehunter,0.00203639930351,11777
Kunkka,Huskar,0.00205002064659,4892
Viper,Io,0.00205205281142,740
Earthshaker,Huskar,-0.00208729264224,3402
Anti-Mage,Necrolyte,0.00210626281943,3577
Anti-Mage,Ancient Apparition,0.00210902521109,5162
Bane,Disruptor,0.00211293970341,2366
Ursa,Centaur Warrunner,0.00216741689779,1538
Lion,Bristleback,-0.00216853356389,249
Riki,Timbersaw,-0.00219238527509,725
Skeleton King,Dark Seer,-0.00219519827311,3756
Necrolyte,Huskar,0.00220807376274,2248
Omniknight,Broodmother,-0.0022092229588,910
Warlock,Skeleton King,0.00221017970647,2461
Earthshaker,Outworld Devourer,0.00221117375394,2225
Slardar,Riki,0.00221233945331,4205
Bane,Phantom Lancer,-0.00221690607629,1799
Zeus,Weaver,0.002226350336,3346
Enigma,Ogre Magi,0.00223377596939,1783
Phantom Assassin,Naga Siren,-0.00224057484682,1556
Riki,Enchantress,-0.00224124970165,1680
Drow Ranger,Lich,0.00231384053584,5272
Ursa,Io,0.00231694978145,978
Vengeful Spirit,Keeper of the Light,0.00232431875102,6121
Drow Ranger,Windrunner,0.00235855134729,18704
Crystal Maiden,Broodmother,-0.00237598232577,1539
Invoker,Slark,-0.00238127898284,5990
Witch Doctor,Sniper,-0.0023887711488,3904
Undying,Disruptor,-0.0023983685491,2202
Tinker,Skeleton King,-0.00243022844932,1969
Broodmother,Disruptor,-0.00243063411192,523
Sven,Undying,0.00243270179702,3072
Tidehunter,Phantom Assassin,-0.00243774368057,5223
Necrolyte,Medusa,0.00244724346752,555
Earthshaker,Templar Assassin,-0.00244831458563,3745
Vengeful Spirit,Nyx Assassin,0.00245848917985,6408
Enigma,Centaur Warrunner,0.00247048418382,1068
Mirana,Lifestealer,0.00250016075531,13888
Drow Ranger,Disruptor,0.0025097998078,2536
Necrolyte,Slark,0.00252304690961,1823
Night Stalker,Timbersaw,-0.00254160253212,566
Axe,Tusk,0.00255651623147,1028
Tidehunter,Undying,0.0025583648805,5320
Invoker,Lycanthrope,0.00257840458244,4275
Earthshaker,Clinkz,-0.00259697985618,2817
Doom,Skywrath Mage,0.00261081209321,373
Crystal Maiden,Pudge,0.00261904094886,8617
Crystal Maiden,Spectre,0.00263097238157,2332
Tidehunter,Lycanthrope,0.00263761906502,3892
Disruptor,Nyx Assassin,-0.00266985477222,3395
Drow Ranger,Meepo,-0.00269201508172,1132
Windrunner,Death Prophet,0.00271738768623,5034
Axe,Omniknight,-0.00272061759897,5426
Lone Druid,Troll Warlord,0.0027326127355,842
