lobby_type,0,1334016000000,1334102400000,51659
lobby_type,0,1334102400000,1334188800000,50169
lobby_type,0,1334534400000,1334620800000,57122
lobby_type,0,1335312000000,1335398400000,64463
lobby_type,0,1336003200000,1336089600000,65927
lobby_type,0,1336867200000,1336953600000,77250
lobby_type,0,1337558400000,1337644800000,53974
lobby_type,0,1337990400000,1338076800000,67574
lobby_type,0,1338595200000,1338681600000,94624
lobby_type,0,1339286400000,1339372800000,88259
lobby_type,0,1339718400000,1339804800000,82382
lobby_type,0,1339804800000,1339891200000,89143
lobby_type,0,1340064000000,1340150400000,81860
lobby_type,0,1340409600000,1340496000000,92448
lobby_type,0,1341878400000,1341964800000,93794
lobby_type,0,1343088000000,1343174400000,100107
lobby_type,0,1343952000000,1344038400000,99653
lobby_type,0,1344211200000,1344297600000,105553
lobby_type,0,1345334400000,1345420800000,118541
lobby_type,0,1345766400000,1345852800000,107109
lobby_type,0,1346112000000,1346198400000,105537
lobby_type,0,1347667200000,1347753600000,137546
lobby_type,0,1348358400000,1348444800000,147220
lobby_type,0,1349395200000,1349481600000,152235
lobby_type,0,1349827200000,1349913600000,136986
lobby_type,0,1351209600000,1351296000000,186787
lobby_type,0,1351814400000,1351900800000,297311
lobby_type,0,1352678400000,1352764800000,247478
lobby_type,0,1353715200000,1353801600000,249836
lobby_type,0,1354838400000,1354924800000,229161
lobby_type,0,1354924800000,1355011200000,282006
lobby_type,0,1356134400000,1356220800000,437712
lobby_type,0,1356739200000,1356825600000,347929
lobby_type,0,1357776000000,1357862400000,287877
lobby_type,0,1357948800000,1358035200000,342500
lobby_type,0,1358467200000,1358553600000,305618
lobby_type,0,1358985600000,1359072000000,310916
lobby_type,0,1359158400000,1359244800000,380401
lobby_type,0,1360454400000,1360540800000,391438
lobby_type,0,1360886400000,1360972800000,344607
lobby_type,0,1362009600000,1362096000000,338201
lobby_type,0,1362614400000,1362700800000,364099
lobby_type,0,1362787200000,1362873600000,435256
lobby_type,0,1363478400000,1363564800000,417397
lobby_type,0,1363824000000,1363910400000,352642
lobby_type,0,1363910400000,1363996800000,379023
lobby_type,0,1363996800000,1364083200000,438687
lobby_type,0,1364515200000,1364601600000,421250
lobby_type,0,1365638400000,1365724800000,356111
lobby_type,0,1366848000000,1366934400000,333773
lobby_type,0,1367539200000,1367625600000,372523
lobby_type,0,1367971200000,1368057600000,362795
lobby_type,0,1368144000000,1368230400000,375208
lobby_type,0,1368576000000,1368662400000,343591
lobby_type,0,1369267200000,1369353600000,384552
lobby_type,0,1369958400000,1370044800000,436761
lobby_type,0,1371254400000,1371340800000,436674
lobby_type,0,1371859200000,1371945600000,454034
lobby_type,0,1372896000000,1372982400000,401465
lobby_type,0,1372982400000,1373068800000,434708
lobby_type,0,1373414400000,1373500800000,455338
lobby_type,0,1373587200000,1373673600000,434231
lobby_type,0,1374278400000,1374364800000,539651
lobby_type,2,1308441600000,1308528000000,3
lobby_type,2,1312761600000,1312848000000,1
lobby_type,5,1360713600000,1360800000000,2255
lobby_type,5,1361491200000,1361577600000,2930
lobby_type,5,1361577600000,1361664000000,3069
lobby_type,5,1362182400000,1362268800000,3239
lobby_type,5,1362268800000,1362355200000,3230
lobby_type,5,1362700800000,1362787200000,2618
lobby_type,5,1363651200000,1363737600000,2448
lobby_type,5,1363737600000,1363824000000,2437
lobby_type,5,1364342400000,1364428800000,2867
lobby_type,5,1364428800000,1364515200000,3053
lobby_type,5,1365033600000,1365120000000,2517
lobby_type,5,1366070400000,1366156800000,2405
lobby_type,5,1366329600000,1366416000000,2101
lobby_type,5,1367280000000,1367366400000,2834
lobby_type,5,1367884800000,1367971200000,1753
lobby_type,5,1368057600000,1368144000000,1565
lobby_type,5,1368921600000,1369008000000,2259
