1,19,0.10208031927046643,11136
1,22,0.04264260350631587,4598
1,55,0.010837471736451188,11433
1,88,0.0254880451421617,11254
1,91,0.0794646013924947,2784
10,28,0.0486229211758829,3731
10,31,0.004402138458466187,2071
10,64,0.044933197713419505,2168
10,97,0.05352581354570189,5193
11,18,0.035045262758229556,7536
11,21,0.04709636496124527,18923
11,54,0.03196515530265976,14994
11,87,0.013586185185215188,1290
11,90,0.0011967195396814336,3264
12,44,0.047973594293506464,7235
12,77,0.037848298200492826,3298
12,80,0.037364668377476,6209
13,100,0.03345322624470606,397
13,34,0.08730062398408146,6502
13,67,0.010025346826313774,2242
13,70,0.042070381412106395,2205
14,57,-0.0056134802397219425,5219
14,60,0.0466334044030401,6827
14,93,0.024027696228696854,8151
15,47,0.08672287516366473,1887
15,50,-0.004195670605784404,1247
15,83,0.06060929887748261,543
16,103,-0.08762406827562134,235
16,37,0.014967854867861853,4906
16,40,0.010117386775545856,11675
16,73,0.02895266841960208,5894
17,27,0.06824943097034976,3958
17,30,0.030049014307688575,2585
17,63,0.08479909565974837,7559
17,96,-0.010026447663089914,1010
18,20,0.021644821077733547,6091
18,53,0.03327661774614071,12714
18,86,0.01998688869395121,10815
19,43,0.047252918594496235,2680
19,76,0.10265995625534893,3178
2,12,-0.01702469942498769,6818
2,45,0.025637400776866756,2560
2,78,0.03990609502430503,3197
2,81,0.011296881414476673,4331
2,9,0.026739505822955523,10092
20,27,0.02151079838776695,6648
20,30,0.05344175949818795,5215
20,63,0.04719360018381575,5014
20,96,-0.004362383672479264,1798
21,53,0.03131307437530344,35910
21,86,0.038140159983318794,37478
22,43,0.04838709178159375,2468
22,76,0.08873550267190015,2077
23,33,0.04357153725612184,6345
23,66,0.03898898342109854,2362
23,99,-0.05283412948622798,267
25,46,0.03011860554752529,5241
25,79,0.093770765204849,7632
25,82,0.017574138446930124,778
26,102,0.12745858025254697,51
26,36,0.025250716734454125,4036
26,69,0.025243188158881377,4112
26,72,0.011650435187398117,4004
27,59,0.021928037173981875,2421
27,62,0.04729799288417989,7886
27,95,-0.02216227974897528,468
28,49,0.055165733839952685,4117
28,52,0.054971543314550675,4692
28,85,0.07179374653002274,2173
29,39,0.014975568622327781,11360
29,42,0.012890828777900537,6064
29,75,-0.011337105190852124,5989
3,101,0.005048512443876547,262
3,35,0.06118771699993034,2155
3,68,0.03729551154314145,2523
3,71,0.060229993577785565,1766
30,59,-0.002993957498836569,2346
30,62,0.011252991174661116,6141
30,95,0.0072369963952445115,524
31,49,0.02015428607997181,2766
31,52,0.03464668130945473,5513
31,85,0.025376257428456332,2633
32,39,0.04083372287624286,7173
32,42,0.009730496912395357,4530
32,75,0.014057849402740508,3708
33,65,0.07149702717842946,5326
33,98,0.07582321334896423,944
34,55,0.03246660184171466,6702
34,88,0.04409117161937819,4891
34,91,0.08283486934631115,2068
35,45,0.010001570770207583,1818
35,78,0.007610933831380319,1944
35,81,0.05505026441940197,3436
36,101,0.12475770553037899,308
36,68,0.001658080221763381,3121
36,71,0.056222919228649304,2502
37,58,0.023637099859244694,1536
37,61,0.0853221875207273,751
37,94,0.07870968301793961,314
38,48,0.05619149252410551,1683
38,51,0.0502240950253185,3066
38,84,0.02058584332460743,1215
39,41,0.04353470133631855,14484
39,74,0.06851890767483612,24053
4,25,0.0011418611810507563,3751
4,58,0.05666898606323082,1468
4,61,0.07500025914410767,1165
4,94,5.963454121135203E-4,476
40,58,0.04626817722129204,3219
40,61,0.024406218349848796,2041
40,94,0.03199589228598135,398
41,48,0.060095901864654,7831
41,51,0.03566017251148551,5181
41,84,0.002947995093650877,1973
42,74,0.03229961623006143,4239
43,64,0.04340606554871097,2763
43,97,0.048743313787023124,1529
44,54,0.03284672931475773,10516
44,87,0.005714146155863693,1308
44,90,0.004533319103194105,2965
45,77,-0.013119154133984907,717
45,80,0.06041610283254642,1111
46,100,0.15080109383645912,411
46,67,0.028576076568996907,2577
46,70,0.05215904926492424,3378
47,57,0.010818686037492623,2118
47,60,0.039864778334170126,3034
47,93,0.06140885135759734,2139
48,50,0.019346048679268854,1792
48,83,-0.01598299358543156,861
49,103,0.09621317858785523,122
49,73,0.03986558047359544,4023
5,15,0.018154042023664642,1552
5,48,0.0015887560780345298,3883
5,51,0.03328032167356419,4599
5,84,0.04441206130359154,3397
50,57,0.04743171398878025,3981
50,60,-0.007173196620679789,1784
50,93,0.051432835830562997,1254
51,83,0.06662831870857391,1646
52,103,0.08814543578324079,122
52,73,0.05169923230571114,3877
53,63,0.03717667274547539,12856
53,96,0.013654189842975234,2813
54,86,0.009497345826398648,20056
55,76,0.044350704942833184,2988
56,66,0.05336296002060786,1054
56,99,0.08447264029656718,150
57,89,0.0434211988188885,688
57,92,0.004669758610913714,583
58,79,0.070602741134623,2874
58,82,0.052904862087965035,523
59,102,-0.16882748119533753,50
59,69,0.004154298543446986,3654
59,72,0.05760523612795879,3096
6,38,0.06066664470730762,2658
6,41,0.01938209642268161,14100
6,74,0.01961192629572424,13566
60,89,0.09373971316213765,985
60,92,0.0906925439649403,395
61,79,0.056660437937796126,1594
61,82,0.1303441894619846,348
62,102,-0.003856701725686194,119
62,69,0.030302573641958774,9780
62,72,0.061838351906331225,11050
63,95,0.08834751121653732,1090
64,85,-0.010787318903496096,3676
65,75,0.03435336781936437,2744
66,98,0.08485340858078999,474
67,88,-0.003917038949887896,2871
67,91,0.016045349250042747,812
68,78,0.023443558387679735,1805
68,81,0.015604111613989962,1914
69,101,0.002610812093207982,373
69,71,0.037428319967697965,3485
7,28,0.01412374963022319,4959
7,31,0.023183066192256328,4918
7,64,0.028335558310315544,5758
7,97,0.028717630187701765,5927
70,88,0.028591664441945556,4308
70,91,0.002316949781450902,978
71,78,0.02154316095415812,1600
71,81,0.04392623589502172,2577
72,101,0.10730599388352506,509
73,94,0.011208754674523771,862
74,84,0.01747201022688596,1879
76,97,0.09085135677817836,2436
77,87,0.03879218754017184,854
77,90,0.04351676033909614,1937
78,80,0.06317769583257042,2483
79,100,0.09187533528792159,553
8,18,0.04447241372917931,12579
8,21,0.015370848201147844,21297
8,54,0.021696855384837913,18984
8,87,-0.02939024844622383,2795
8,90,0.030252758527161673,5488
80,87,0.011609627153815258,1413
80,90,0.04705767568825391,3724
82,100,0.04372883101155797,157
83,93,0.12721534626945852,707
85,103,0.016160986742904143,172
86,96,0.02433756092170699,2463
89,99,-0.01823022492776908,78
9,11,0.0575814595136067,14434
9,44,0.02172408541423767,6683
9,77,0.03700984101362361,3193
9,80,0.03912353224064287,8028
92,99,0.13350260517866147,82
95,102,0.2465172486105137,46
1,23,0.03625083545454525,12383
1,56,0.07078011354012388,7002
1,89,0.07740270765388649,2365
1,92,0.04298467637888562,661
10,29,0.0234699597433254,6108
10,32,0.07377603791573126,5040
10,65,0.10414715879475732,4482
10,98,0.06203019789278861,970
11,19,0.08877782285629367,9003
11,22,0.04228186340023879,3162
11,55,0.04482523439082852,7738
11,88,0.024594751467967878,8018
11,91,0.0931669294457261,2337
12,45,-0.004823295749404308,1027
12,78,0.009526708601963987,2188
12,81,0.05194914536963759,5023
13,101,0.07734012939910655,480
13,35,0.02404785758178692,3592
13,68,0.0385570951290481,4634
13,71,0.06977510493386466,1738
14,25,0.01412255097161673,11940
14,58,0.033996201300313944,3281
14,61,0.07784326106141928,2495
14,94,-0.010195159807683363,1130
15,48,0.09014685181807189,1448
15,51,0.05890481381015207,1441
15,84,-0.023301334983799576,840
16,38,0.038429702308899825,4608
16,41,0.012209183478372588,12058
16,74,0.014100427952012563,15296
17,28,0.0601187205694558,4200
17,31,0.027790282094269012,2562
17,64,0.02652181281697217,3106
17,97,0.08048400025636064,8517
18,21,0.012587681831974113,13364
18,54,0.04647022905591047,12741
18,87,0.028313222281850407,2338
18,90,0.01176078118156622,4141
19,44,0.02464261796369871,5271
19,77,0.009105873420034062,3294
19,80,0.05271900899725838,6157
2,13,0.01914404171278302,5243
2,46,-0.008439961545774713,5098
2,79,0.04168607589121903,6709
2,82,0.08481179684438801,1170
20,28,0.026129080564094943,4922
20,31,0.008961523377550082,6999
20,64,0.02007044795709242,7116
20,97,0.04059670611135039,3672
21,54,0.015609504109487088,23876
21,87,0.03088903371993507,6174
21,90,0.021045828070643306,12353
22,44,-0.009858800549261226,3282
22,77,-0.003810376875947496,1764
22,80,0.0274237523052539,2071
23,100,0.03762137164994419,884
23,34,0.04675387808742851,6348
23,67,0.03673423365252171,3483
23,70,0.027830399909580562,4482
25,47,0.05905667213325734,4279
25,50,0.003989635137743001,4645
25,83,0.06787172264331152,1796
26,103,0.15237538574858722,124
26,37,0.013107533050790657,4836
26,40,0.02583254016144036,8588
26,73,0.027486043277223107,3270
27,30,0.0278381299490025,4595
27,63,0.040693901018742665,3421
27,96,0.03956682401424623,1352
28,53,0.0037358750770733868,7050
28,86,0.030588223854107706,6241
29,43,0.04031569147898598,4338
29,76,0.06346358104957117,2909
3,102,-0.05741887409939668,27
3,36,0.01909280496159764,1936
3,69,0.016283646605295153,1835
3,72,0.036542597122452204,1753
30,63,0.03841712102937312,2800
30,96,0.0459707810012781,1373
31,53,0.0012448189412863858,6987
31,86,0.013319541700012979,7020
32,43,0.03110549013479768,2413
32,76,0.0515641822906574,2656
33,66,0.09939797596238238,4149
33,99,-0.12051013694016484,116
34,56,0.025386775024071457,3008
34,89,0.1041075394112139,1004
34,92,0.07956161845411211,589
35,46,0.03249674089839761,4452
35,79,0.008907220589987084,3673
35,82,0.03902607657780483,942
36,102,-0.07554676845252906,53
36,69,0.00956273872004982,3227
36,72,0.027902978923898904,2651
37,59,0.0017227157950192977,1930
37,62,0.015591840895996138,5318
37,95,0.07481814954780527,604
38,49,0.05552197086499354,2484
38,52,0.037554862825953716,3623
38,85,0.06899832221773901,1530
39,42,-3.877908214240499E-5,4137
39,75,0.007518582253741942,5381
4,26,0.03942633153435207,3711
4,59,0.011452769521635285,4585
4,62,0.01101651174645648,10314
4,95,0.056338744006123834,1040
40,59,-0.0045138539995820915,3802
40,62,0.018971834235645482,12620
40,95,-0.013801285491408985,693
41,49,0.04774481349749517,6367
41,52,0.02652710700340653,7398
41,85,0.031438328952998626,2657
42,75,-0.004675876300153943,3186
43,65,0.030407593891916652,1702
43,98,-0.03977254606742656,471
44,55,0.03433936821629644,4483
44,88,0.030459344063225965,6178
44,91,0.09942617114337858,1105
45,78,0.025345628322511783,877
45,81,0.10772937427444919,768
46,101,0.05608947777537477,484
46,68,0.031931478718779646,2476
46,71,0.024665014048335522,2171
47,58,0.01979195752079038,1681
47,61,0.07220457843881348,1186
47,94,0.02037161976449945,332
48,51,0.05820157194476181,2617
48,84,0.03294572238153076,1473
49,74,0.04598262602297969,5780
5,16,0.02306171281026245,9775
5,49,0.025920579684152158,3688
5,52,0.009705740421704042,7573
5,85,0.006086502177353143,3037
50,58,0.07531840953706108,1956
50,61,0.00479503533911561,1008
50,94,0.025537727418314598,273
51,84,0.02700183754433952,1929
